Accuracy,Misprediction Rate,F1,Runtime,Size,Tracefile,Predictor
0.7674000000000001,23.259999999999998,0.7759,1.6469999999999998,8966.0,perl_trace.txt,GShare_ML-running_mean2
0.7591,24.09,0.7667,1.6510000000000002,8968.0,perl_trace.txt,GShare_ML-running_mean2
0.8880000000000001,11.2,0.8907000000000002,4.593000000000001,15370.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9168,8.319999999999999,0.9192,4.493,15362.0,perl_trace.txt,GShare_ML-nearest_pattern
0.8992000000000001,10.08,0.9010999999999999,4.505,15364.0,perl_trace.txt,GShare_ML-nearest_pattern
0.8934,10.66,0.8958,4.522999999999999,15366.0,perl_trace.txt,GShare_ML-nearest_pattern
0.8999,10.010000000000002,0.9022,4.558000000000001,15368.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9454999999999998,5.450000000000001,0.9473,4.684,61450.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9429000000000001,5.71,0.9449,4.714,61452.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9389,6.11,0.9411000000000002,4.505,61442.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9307000000000001,6.93,0.9331999999999999,4.5200000000000005,61444.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9259999999999999,7.400000000000001,0.9281,4.539,61446.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9439999999999997,5.6,0.9458,4.6,61448.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9597,4.03,0.9612999999999999,4.7299999999999995,245770.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9637999999999998,3.6199999999999997,0.9652999999999998,4.776999999999999,245772.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9667999999999999,3.3199999999999994,0.9681999999999998,4.821,245774.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9411000000000002,5.89,0.9435,4.520999999999999,245762.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9357000000000001,6.43,0.9381,4.543,245764.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9359,6.409999999999999,0.9378999999999997,4.564,245766.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9526999999999999,4.730000000000001,0.9545,4.651,245768.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9656,3.44,0.9671,4.752,983050.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9673999999999999,3.2599999999999993,0.9688000000000001,4.795,983052.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9724,2.7599999999999993,0.9735999999999999,4.846,983054.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9724999999999999,2.75,0.9738000000000001,4.906000000000001,983056.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9412,5.880000000000001,0.9435,4.515999999999999,983042.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9365,6.35,0.9389,4.5409999999999995,983044.0,perl_trace.txt,GShare_ML-nearest_pattern
0.942,5.799999999999999,0.9439999999999997,4.558,983046.0,perl_trace.txt,GShare_ML-nearest_pattern
0.9568,4.32,0.9585000000000001,4.644,983048.0,perl_trace.txt,GShare_ML-nearest_pattern
0.5643,43.57,0.5904,4.487,62.0,perl_trace.txt,GShare_ML-nearest_pattern
0.6441999999999999,35.58,0.6468,4.52,242.0,perl_trace.txt,GShare_ML-nearest_pattern
0.5965,40.35000000000001,0.6190999999999999,4.551,244.0,perl_trace.txt,GShare_ML-nearest_pattern
0.7552000000000001,24.479999999999997,0.758,4.503,962.0,perl_trace.txt,GShare_ML-nearest_pattern
0.7176,28.24,0.7195,4.496,964.0,perl_trace.txt,GShare_ML-nearest_pattern
0.6904000000000001,30.959999999999997,0.6883999999999999,4.505999999999999,966.0,perl_trace.txt,GShare_ML-nearest_pattern
0.8652,13.48,0.8682000000000001,4.4990000000000006,3842.0,perl_trace.txt,GShare_ML-nearest_pattern
0.8438000000000001,15.62,0.8427,4.484,3844.0,perl_trace.txt,GShare_ML-nearest_pattern
0.8092,19.079999999999995,0.8106,4.499,3846.0,perl_trace.txt,GShare_ML-nearest_pattern
0.7991,20.09,0.7975000000000001,4.494000000000001,3848.0,perl_trace.txt,GShare_ML-nearest_pattern
0.5287,47.13,0.6792999999999999,2.614,2108426.0,perl_trace.txt,PShare2
0.5668,43.32,0.6936,2.5159999999999996,8206.0,perl_trace.txt,PShare2
0.5532000000000001,44.68,0.6897,2.5149999999999997,32852.0,perl_trace.txt,PShare2
0.5426,45.74,0.6859,2.5199999999999996,131526.0,perl_trace.txt,PShare2
0.5374,46.26,0.6838,2.496,526600.0,perl_trace.txt,PShare2
0.5247,47.529999999999994,0.6786000000000001,2.616,8399882.0,perl_trace.txt,PShare2
0.5206999999999999,47.93,0.6763000000000001,2.623,33607692.0,perl_trace.txt,PShare2
0.5607,43.93,0.6929999999999998,2.51,32782.0,perl_trace.txt,PShare2
0.5466,45.34000000000001,0.6882,2.5119999999999996,131156.0,perl_trace.txt,PShare2
0.5368000000000002,46.32,0.6844,2.5159999999999996,524742.0,perl_trace.txt,PShare2
0.532,46.8,0.6825,2.5059999999999993,2099464.0,perl_trace.txt,PShare2
0.5245999999999998,47.540000000000006,0.6786000000000001,2.623,33565706.0,perl_trace.txt,PShare2
0.5206,47.94,0.6763000000000001,2.623,134270988.0,perl_trace.txt,PShare2
0.5164,48.36,0.6737,2.649,537116686.0,perl_trace.txt,PShare2
0.5605,43.95,0.6933,2.501,131086.0,perl_trace.txt,PShare2
0.546,45.39999999999999,0.688,2.534,524372.0,perl_trace.txt,PShare2
0.5367,46.33,0.6844,2.5159999999999996,2097606.0,perl_trace.txt,PShare2
0.5318000000000002,46.82,0.6825,2.5189999999999992,8390920.0,perl_trace.txt,PShare2
0.5245999999999998,47.540000000000006,0.6786000000000001,2.6239999999999997,134229002.0,perl_trace.txt,PShare2
0.5206,47.94,0.6763000000000001,2.63,536924172.0,perl_trace.txt,PShare2
0.5164,48.36,0.6737,2.646,2147729422.0,perl_trace.txt,PShare2
0.5134,48.65999999999999,0.6716,2.649,8591048720.0,perl_trace.txt,PShare2
0.5605,43.95,0.6933,2.4920000000000004,524302.0,perl_trace.txt,PShare2
0.546,45.39999999999999,0.688,2.5099999999999993,2097236.0,perl_trace.txt,PShare2
0.5366,46.34000000000001,0.6844,2.508,8389062.0,perl_trace.txt,PShare2
0.5318000000000002,46.82,0.6824000000000001,2.509,33556744.0,perl_trace.txt,PShare2
0.7415,25.85,0.7679,2.4979999999999998,46.0,perl_trace.txt,PShare2
0.6875,31.25,0.7322,2.4810000000000003,142.0,perl_trace.txt,PShare2
0.6767000000000001,32.33,0.7314,2.501,596.0,perl_trace.txt,PShare2
0.6265,37.35000000000001,0.7094000000000001,2.486,526.0,perl_trace.txt,PShare2
0.6020000000000001,39.8,0.7027,2.4880000000000004,2132.0,perl_trace.txt,PShare2
0.5814000000000001,41.86,0.6954,2.4870000000000005,8646.0,perl_trace.txt,PShare2
0.5819,41.81,0.6952,2.4840000000000004,2062.0,perl_trace.txt,PShare2
0.5649,43.51,0.6925999999999999,2.4979999999999998,8276.0,perl_trace.txt,PShare2
0.5521,44.790000000000006,0.6882,2.4810000000000003,33222.0,perl_trace.txt,PShare2
0.5452000000000001,45.480000000000004,0.6852,2.4680000000000004,133384.0,perl_trace.txt,PShare2
0.9067000000000001,9.33,0.9114000000000001,3.072,6156.0,perl_trace.txt,Hybrid
0.9177,8.23,0.9216,3.032,52236.0,perl_trace.txt,Hybrid
0.8501,14.99,0.8566,3.2599999999999993,3096.0,perl_trace.txt,Hybrid
0.8665,13.35,0.8722999999999999,3.2020000000000004,3276.0,perl_trace.txt,Hybrid
0.8975000000000002,10.25,0.9027,3.061,6148.0,perl_trace.txt,Hybrid
0.9166000000000001,8.34,0.9210999999999998,2.9859999999999998,52228.0,perl_trace.txt,Hybrid
0.8793,12.069999999999999,0.8855000000000001,3.278,3088.0,perl_trace.txt,Hybrid
0.8793,12.069999999999999,0.8858,3.224,3268.0,perl_trace.txt,Hybrid
0.8911,10.89,0.8957,3.036,6152.0,perl_trace.txt,Hybrid
0.9136000000000001,8.64,0.9175000000000001,2.9699999999999998,52232.0,perl_trace.txt,Hybrid
0.8497,15.029999999999998,0.8553,3.2619999999999996,3092.0,perl_trace.txt,Hybrid
0.8541000000000001,14.59,0.8609,3.182,3272.0,perl_trace.txt,Hybrid
0.9491999999999999,5.08,0.9513,3.1750000000000003,52236.0,perl_trace.txt,Hybrid
0.9493000000000003,5.07,0.9513999999999999,3.1279999999999997,98316.0,perl_trace.txt,Hybrid
0.9496,5.04,0.9515999999999998,3.2649999999999997,49176.0,perl_trace.txt,Hybrid
0.9494000000000001,5.0600000000000005,0.9515999999999998,3.232,49356.0,perl_trace.txt,Hybrid
0.9605,3.9500000000000006,0.9621999999999999,3.138,52240.0,perl_trace.txt,Hybrid
0.9596,4.04,0.9613999999999999,3.1130000000000004,98320.0,perl_trace.txt,Hybrid
0.9629,3.71,0.9644999999999999,3.2300000000000004,49180.0,perl_trace.txt,Hybrid
0.9617000000000001,3.8299999999999996,0.9634,3.217,49360.0,perl_trace.txt,Hybrid
0.9143000000000001,8.569999999999999,0.9183999999999999,3.131,52228.0,perl_trace.txt,Hybrid
0.9205,7.95,0.9242000000000001,3.031,98308.0,perl_trace.txt,Hybrid
0.9125,8.75,0.9171999999999999,3.289,49168.0,perl_trace.txt,Hybrid
0.9099,9.010000000000002,0.9143000000000001,3.243,49348.0,perl_trace.txt,Hybrid
0.9198000000000001,8.02,0.9237,3.088,52232.0,perl_trace.txt,Hybrid
0.9204000000000001,7.959999999999999,0.9244,3.046,98312.0,perl_trace.txt,Hybrid
0.9076000000000001,9.239999999999998,0.9117,3.2689999999999997,49172.0,perl_trace.txt,Hybrid
0.9056,9.44,0.9093,3.2020000000000004,49352.0,perl_trace.txt,Hybrid
0.8787,12.129999999999999,0.8846,2.9750000000000005,3088.0,perl_trace.txt,Hybrid
0.9112000000000002,8.879999999999999,0.9159,2.955,49168.0,perl_trace.txt,Hybrid
0.5807,41.93,0.611,3.183,28.0,perl_trace.txt,Hybrid
0.7277000000000001,27.23,0.7489,3.0509999999999993,208.0,perl_trace.txt,Hybrid
0.882,11.8,0.8882999999999999,2.9900000000000007,3268.0,perl_trace.txt,Hybrid
0.9103999999999999,8.960000000000003,0.9145999999999999,2.959,49348.0,perl_trace.txt,Hybrid
0.6815999999999999,31.839999999999996,0.6988000000000001,3.253,208.0,perl_trace.txt,Hybrid
0.76,24.0,0.7750000000000001,3.162,388.0,perl_trace.txt,Hybrid
0.8795,12.05,0.8854,2.979,3272.0,perl_trace.txt,Hybrid
0.9052000000000001,9.48,0.9098,2.9330000000000003,49352.0,perl_trace.txt,Hybrid
0.6462000000000001,35.38,0.6687000000000001,3.222,212.0,perl_trace.txt,Hybrid
0.7466,25.34,0.761,3.143,392.0,perl_trace.txt,Hybrid
0.9027999999999998,9.72,0.907,3.092,6158.0,perl_trace.txt,Hybrid
0.9176,8.239999999999998,0.9215,3.036,52238.0,perl_trace.txt,Hybrid
0.8507,14.930000000000001,0.8562999999999998,3.2840000000000003,3098.0,perl_trace.txt,Hybrid
0.8605,13.95,0.8661999999999999,3.2300000000000004,3278.0,perl_trace.txt,Hybrid
0.8953000000000001,10.47,0.8998000000000002,3.114,6150.0,perl_trace.txt,Hybrid
0.9154,8.460000000000003,0.9194999999999999,2.995,52230.0,perl_trace.txt,Hybrid
0.8796000000000002,12.039999999999997,0.8858,3.2960000000000003,3090.0,perl_trace.txt,Hybrid
0.8768,12.319999999999999,0.8832000000000001,3.2400000000000007,3270.0,perl_trace.txt,Hybrid
0.8949999999999999,10.5,0.8999,3.076,6154.0,perl_trace.txt,Hybrid
0.9177,8.23,0.9216999999999999,3.021,52234.0,perl_trace.txt,Hybrid
0.8507999999999999,14.919999999999998,0.8581,3.2599999999999993,3094.0,perl_trace.txt,Hybrid
0.8503000000000001,14.970000000000002,0.8562,3.216,3274.0,perl_trace.txt,Hybrid
0.9512,4.880000000000001,0.9534,3.179,52238.0,perl_trace.txt,Hybrid
0.9513,4.869999999999999,0.9535,3.132,98318.0,perl_trace.txt,Hybrid
0.9499999999999998,5.0,0.9522,3.2729999999999997,49178.0,perl_trace.txt,Hybrid
0.9488,5.119999999999999,0.951,3.257,49358.0,perl_trace.txt,Hybrid
0.9612999999999999,3.8699999999999997,0.9629999999999999,3.1620000000000004,52242.0,perl_trace.txt,Hybrid
0.9581,4.1899999999999995,0.9600000000000002,3.1279999999999997,98322.0,perl_trace.txt,Hybrid
0.9633,3.6700000000000004,0.9648,3.2409999999999997,49182.0,perl_trace.txt,Hybrid
0.9612999999999999,3.8699999999999997,0.9629999999999999,3.215,49362.0,perl_trace.txt,Hybrid
0.9148999999999999,8.510000000000002,0.9192,3.159,52230.0,perl_trace.txt,Hybrid
0.9202,7.980000000000001,0.9242000000000001,3.094,98310.0,perl_trace.txt,Hybrid
0.9118999999999999,8.81,0.9164999999999999,3.2969999999999997,49170.0,perl_trace.txt,Hybrid
0.9103999999999999,8.960000000000003,0.9148999999999999,3.254,49350.0,perl_trace.txt,Hybrid
0.9198000000000001,8.02,0.9236000000000001,3.1090000000000004,52234.0,perl_trace.txt,Hybrid
0.9270999999999999,7.290000000000001,0.9305,3.0469999999999997,98314.0,perl_trace.txt,Hybrid
0.9090000000000001,9.099999999999998,0.9133999999999999,3.255,49174.0,perl_trace.txt,Hybrid
0.9090000000000001,9.099999999999998,0.913,3.2359999999999998,49354.0,perl_trace.txt,Hybrid
0.8802999999999999,11.97,0.8865999999999999,3.0069999999999997,3090.0,perl_trace.txt,Hybrid
0.9097000000000002,9.03,0.9141999999999999,2.9970000000000003,49170.0,perl_trace.txt,Hybrid
0.5913000000000002,40.87,0.6204,3.224,30.0,perl_trace.txt,Hybrid
0.7193000000000002,28.07,0.7348,3.1010000000000004,210.0,perl_trace.txt,Hybrid
0.881,11.900000000000002,0.8871,3.0149999999999992,3270.0,perl_trace.txt,Hybrid
0.9073999999999998,9.260000000000002,0.9116,2.995,49350.0,perl_trace.txt,Hybrid
0.6883,31.170000000000005,0.6993,3.283,210.0,perl_trace.txt,Hybrid
0.7582000000000001,24.18,0.7729,3.1719999999999997,390.0,perl_trace.txt,Hybrid
0.8812,11.879999999999999,0.8873999999999999,2.9999999999999996,3274.0,perl_trace.txt,Hybrid
0.9122,8.78,0.9166000000000001,2.968,49354.0,perl_trace.txt,Hybrid
0.6437,35.63,0.6679000000000002,3.243,214.0,perl_trace.txt,Hybrid
0.7431,25.690000000000005,0.7558,3.1559999999999997,394.0,perl_trace.txt,Hybrid
0.9381,6.1899999999999995,0.9410000000000001,3.148,8202.0,perl_trace.txt,Hybrid
0.9570000000000001,4.299999999999999,0.9591,3.0799999999999996,54282.0,perl_trace.txt,Hybrid
0.9291,7.090000000000001,0.9310000000000003,3.258,5142.0,perl_trace.txt,Hybrid
0.9214,7.860000000000001,0.9250000000000002,3.168,5322.0,perl_trace.txt,Hybrid
0.9012999999999998,9.870000000000001,0.9067000000000001,3.1119999999999997,8194.0,perl_trace.txt,Hybrid
0.9215,7.849999999999999,0.9254999999999999,3.032,54274.0,perl_trace.txt,Hybrid
0.8817999999999999,11.819999999999999,0.8812999999999999,3.243,5134.0,perl_trace.txt,Hybrid
0.9014000000000001,9.86,0.9056,3.2329999999999997,5314.0,perl_trace.txt,Hybrid
0.9187999999999998,8.120000000000001,0.9235000000000001,3.1100000000000003,8198.0,perl_trace.txt,Hybrid
0.9387000000000001,6.130000000000001,0.9422,3.035,54278.0,perl_trace.txt,Hybrid
0.9128000000000001,8.72,0.9148,3.223,5138.0,perl_trace.txt,Hybrid
0.9137000000000001,8.629999999999999,0.9181000000000001,3.158,5318.0,perl_trace.txt,Hybrid
0.9509000000000001,4.909999999999999,0.9530999999999998,3.132,54282.0,perl_trace.txt,Hybrid
0.9627000000000001,3.7299999999999995,0.9646000000000001,3.0710000000000006,100362.0,perl_trace.txt,Hybrid
0.9541999999999999,4.58,0.9555000000000001,3.2439999999999998,51222.0,perl_trace.txt,Hybrid
0.9461,5.39,0.9484,3.1950000000000003,51402.0,perl_trace.txt,Hybrid
0.9567,4.33,0.9589000000000001,3.1150000000000007,54286.0,perl_trace.txt,Hybrid
0.9646000000000001,3.54,0.9663999999999999,3.054,100366.0,perl_trace.txt,Hybrid
0.9641,3.5900000000000007,0.9652,3.2359999999999998,51226.0,perl_trace.txt,Hybrid
0.9613999999999999,3.8600000000000003,0.9629,3.1700000000000004,51406.0,perl_trace.txt,Hybrid
0.9155,8.45,0.9200000000000002,3.106,54274.0,perl_trace.txt,Hybrid
0.922,7.8,0.9261000000000001,3.0469999999999997,100354.0,perl_trace.txt,Hybrid
0.9065999999999999,9.34,0.9084,3.2729999999999997,51214.0,perl_trace.txt,Hybrid
0.9155,8.45,0.9193,3.1950000000000003,51394.0,perl_trace.txt,Hybrid
0.9248,7.519999999999999,0.9286,3.109,54278.0,perl_trace.txt,Hybrid
0.9399,6.01,0.9435,3.04,100358.0,perl_trace.txt,Hybrid
0.9324999999999999,6.75,0.9343,3.242,51218.0,perl_trace.txt,Hybrid
0.929,7.1,0.9320999999999999,3.165,51398.0,perl_trace.txt,Hybrid
0.859,14.1,0.8666,3.0879999999999996,5134.0,perl_trace.txt,Hybrid
0.9030000000000001,9.7,0.9068000000000002,3.0439999999999996,51214.0,perl_trace.txt,Hybrid
0.8768,12.319999999999999,0.8827,3.2939999999999996,2074.0,perl_trace.txt,Hybrid
0.8416,15.84,0.853,3.196,2254.0,perl_trace.txt,Hybrid
0.9,10.0,0.9037000000000001,3.1029999999999998,5314.0,perl_trace.txt,Hybrid
0.9171999999999999,8.28,0.9205,3.0650000000000004,51394.0,perl_trace.txt,Hybrid
0.8766,12.34,0.8798,3.2699999999999996,2254.0,perl_trace.txt,Hybrid
0.8762000000000001,12.379999999999999,0.8824,3.1940000000000004,2434.0,perl_trace.txt,Hybrid
0.8893000000000001,11.069999999999999,0.8951999999999998,3.074,5318.0,perl_trace.txt,Hybrid
0.9242000000000001,7.58,0.9284000000000001,3.025,51398.0,perl_trace.txt,Hybrid
0.8806,11.94,0.8849,3.2640000000000002,2258.0,perl_trace.txt,Hybrid
0.8594000000000002,14.059999999999999,0.8680999999999999,3.1719999999999997,2438.0,perl_trace.txt,Hybrid
0.9194999999999999,8.05,0.9231,3.1019999999999994,6162.0,perl_trace.txt,Hybrid
0.9328,6.720000000000001,0.9362,3.073,52242.0,perl_trace.txt,Hybrid
0.8519,14.809999999999999,0.8588000000000001,3.3009999999999997,3102.0,perl_trace.txt,Hybrid
0.861,13.9,0.8666,3.2359999999999998,3282.0,perl_trace.txt,Hybrid
0.9025000000000001,9.75,0.907,3.105,6154.0,perl_trace.txt,Hybrid
0.9152000000000001,8.48,0.9198000000000001,2.976,52234.0,perl_trace.txt,Hybrid
0.8772,12.28,0.8835,3.311,3094.0,perl_trace.txt,Hybrid
0.8792,12.08,0.8859,3.2290000000000005,3274.0,perl_trace.txt,Hybrid
0.9049999999999999,9.5,0.9099999999999999,3.0519999999999996,6158.0,perl_trace.txt,Hybrid
0.9267,7.33,0.9308,3.014,52238.0,perl_trace.txt,Hybrid
0.8530999999999999,14.690000000000001,0.8604,3.275,3098.0,perl_trace.txt,Hybrid
0.8507999999999999,14.919999999999998,0.858,3.2260000000000004,3278.0,perl_trace.txt,Hybrid
0.9513999999999999,4.86,0.9535,3.1830000000000003,52242.0,perl_trace.txt,Hybrid
0.9551999999999999,4.480000000000001,0.9573,3.1,98322.0,perl_trace.txt,Hybrid
0.9506,4.9399999999999995,0.9526999999999999,3.293,49182.0,perl_trace.txt,Hybrid
0.9498,5.019999999999999,0.952,3.2559999999999993,49362.0,perl_trace.txt,Hybrid
0.9602,3.9799999999999995,0.962,3.159,52246.0,perl_trace.txt,Hybrid
0.9625999999999999,3.7400000000000007,0.9643,3.0929999999999995,98326.0,perl_trace.txt,Hybrid
0.9635999999999999,3.6399999999999997,0.9651,3.2639999999999993,49186.0,perl_trace.txt,Hybrid
0.9620999999999998,3.79,0.9636999999999999,3.249999999999999,49366.0,perl_trace.txt,Hybrid
0.9159,8.41,0.9200000000000002,3.159,52234.0,perl_trace.txt,Hybrid
0.9200000000000002,8.0,0.9240999999999999,3.017,98314.0,perl_trace.txt,Hybrid
0.9095999999999999,9.039999999999997,0.9141999999999999,3.3049999999999997,49174.0,perl_trace.txt,Hybrid
0.9115,8.849999999999998,0.9162000000000001,3.255,49354.0,perl_trace.txt,Hybrid
0.9215,7.849999999999999,0.9255999999999999,3.1059999999999994,52238.0,perl_trace.txt,Hybrid
0.9368000000000001,6.32,0.9402000000000001,3.0300000000000002,98318.0,perl_trace.txt,Hybrid
0.9106,8.94,0.9154,3.2640000000000002,49178.0,perl_trace.txt,Hybrid
0.9132,8.680000000000001,0.9170999999999999,3.255,49358.0,perl_trace.txt,Hybrid
0.8787,12.129999999999999,0.8854,3.005,3094.0,perl_trace.txt,Hybrid
0.9098,9.02,0.9144,2.9859999999999998,49174.0,perl_trace.txt,Hybrid
0.5989000000000001,40.11,0.6277999999999999,3.2380000000000004,34.0,perl_trace.txt,Hybrid
0.7254000000000002,27.46,0.7423,3.099,214.0,perl_trace.txt,Hybrid
0.8839,11.61,0.8899000000000001,3.022,3274.0,perl_trace.txt,Hybrid
0.9091000000000001,9.09,0.9141999999999999,3.0160000000000005,49354.0,perl_trace.txt,Hybrid
0.6929999999999998,30.7,0.7047999999999999,3.285,214.0,perl_trace.txt,Hybrid
0.7523,24.770000000000003,0.7658000000000001,3.1839999999999997,394.0,perl_trace.txt,Hybrid
0.8876,11.239999999999998,0.8932,3.014,3278.0,perl_trace.txt,Hybrid
0.9148,8.52,0.9191,3.003,49358.0,perl_trace.txt,Hybrid
0.6594999999999999,34.05,0.6851,3.2560000000000002,218.0,perl_trace.txt,Hybrid
0.7543,24.57,0.7659,3.141,398.0,perl_trace.txt,Hybrid
0.9200000000000002,8.0,0.9242000000000001,3.084,6170.0,perl_trace.txt,Hybrid
0.9387000000000001,6.130000000000001,0.9417000000000002,3.038,52250.0,perl_trace.txt,Hybrid
0.8583999999999999,14.16,0.8654,3.29,3110.0,perl_trace.txt,Hybrid
0.8674,13.26,0.874,3.213,3290.0,perl_trace.txt,Hybrid
0.9031,9.69,0.908,3.103,6162.0,perl_trace.txt,Hybrid
0.9183999999999999,8.16,0.9225999999999999,2.9830000000000005,52242.0,perl_trace.txt,Hybrid
0.8791,12.09,0.8855000000000001,3.286,3102.0,perl_trace.txt,Hybrid
0.8835,11.650000000000002,0.8892000000000001,3.249,3282.0,perl_trace.txt,Hybrid
0.9079,9.210000000000003,0.9126,3.06,6166.0,perl_trace.txt,Hybrid
0.9330999999999999,6.69,0.9366,3.023,52246.0,perl_trace.txt,Hybrid
0.8551,14.49,0.8628,3.271,3106.0,perl_trace.txt,Hybrid
0.8622,13.779999999999998,0.8678000000000001,3.2049999999999996,3286.0,perl_trace.txt,Hybrid
0.9512,4.880000000000001,0.9534,3.162,52250.0,perl_trace.txt,Hybrid
0.9552999999999999,4.47,0.9574,3.07,98330.0,perl_trace.txt,Hybrid
0.9505000000000001,4.950000000000001,0.9526999999999999,3.277,49190.0,perl_trace.txt,Hybrid
0.9498999999999999,5.01,0.952,3.253,49370.0,perl_trace.txt,Hybrid
0.9598999999999999,4.01,0.9617000000000001,3.129,52254.0,perl_trace.txt,Hybrid
0.9617000000000001,3.8299999999999996,0.9635,3.066,98334.0,perl_trace.txt,Hybrid
0.9632,3.6800000000000006,0.9648,3.2619999999999996,49194.0,perl_trace.txt,Hybrid
0.9617000000000001,3.8299999999999996,0.9633,3.2369999999999997,49374.0,perl_trace.txt,Hybrid
0.9193999999999999,8.06,0.9232999999999999,3.1529999999999996,52242.0,perl_trace.txt,Hybrid
0.9198999999999999,8.010000000000002,0.9242000000000001,3.039,98322.0,perl_trace.txt,Hybrid
0.9125,8.75,0.9171999999999999,3.2959999999999994,49182.0,perl_trace.txt,Hybrid
0.9129000000000002,8.710000000000003,0.9177,3.2660000000000005,49362.0,perl_trace.txt,Hybrid
0.9265000000000001,7.349999999999999,0.9304,3.114,52246.0,perl_trace.txt,Hybrid
0.9412,5.880000000000001,0.9442999999999999,3.0360000000000005,98326.0,perl_trace.txt,Hybrid
0.9098,9.02,0.9143000000000001,3.2730000000000006,49186.0,perl_trace.txt,Hybrid
0.9116,8.84,0.9156999999999998,3.225,49366.0,perl_trace.txt,Hybrid
0.8787,12.129999999999999,0.8847000000000002,3.001,3102.0,perl_trace.txt,Hybrid
0.9109999999999999,8.900000000000002,0.9158000000000002,2.9880000000000004,49182.0,perl_trace.txt,Hybrid
0.6193,38.07,0.6420000000000001,3.2360000000000007,42.0,perl_trace.txt,Hybrid
0.7323000000000001,26.77,0.7488,3.0989999999999998,222.0,perl_trace.txt,Hybrid
0.8792,12.08,0.8859,3.0059999999999993,3282.0,perl_trace.txt,Hybrid
0.9116,8.84,0.916,2.989,49362.0,perl_trace.txt,Hybrid
0.7108999999999999,28.910000000000004,0.7239000000000001,3.2909999999999995,222.0,perl_trace.txt,Hybrid
0.7661,23.389999999999997,0.7797,3.1759999999999997,402.0,perl_trace.txt,Hybrid
0.8823000000000001,11.77,0.8884000000000001,3.0089999999999995,3286.0,perl_trace.txt,Hybrid
0.9132999999999999,8.67,0.9181000000000001,2.982,49366.0,perl_trace.txt,Hybrid
0.678,32.2,0.6978,3.247,226.0,perl_trace.txt,Hybrid
0.7488,25.12,0.7605000000000001,3.1540000000000004,406.0,perl_trace.txt,Hybrid
0.9273000000000001,7.269999999999999,0.9308,3.164,6186.0,perl_trace.txt,Hybrid
0.9432000000000003,5.68,0.946,3.099,52266.0,perl_trace.txt,Hybrid
0.8624,13.76,0.8692,3.3449999999999998,3126.0,perl_trace.txt,Hybrid
0.8728,12.72,0.8797,3.275,3306.0,perl_trace.txt,Hybrid
0.9037000000000001,9.629999999999999,0.9079,3.1710000000000003,6178.0,perl_trace.txt,Hybrid
0.9198000000000001,8.02,0.9239,3.053,52258.0,perl_trace.txt,Hybrid
0.8831,11.69,0.8890999999999998,3.37,3118.0,perl_trace.txt,Hybrid
0.8833,11.67,0.8894,3.2969999999999997,3298.0,perl_trace.txt,Hybrid
0.913,8.7,0.9168,3.133,6182.0,perl_trace.txt,Hybrid
0.9301999999999999,6.980000000000001,0.9338,3.072,52262.0,perl_trace.txt,Hybrid
0.8539999999999999,14.6,0.8605,3.3289999999999997,3122.0,perl_trace.txt,Hybrid
0.8692,13.080000000000002,0.8751,3.2979999999999996,3302.0,perl_trace.txt,Hybrid
0.9559,4.409999999999999,0.958,3.2019999999999995,52266.0,perl_trace.txt,Hybrid
0.9575999999999999,4.24,0.9596,3.1220000000000003,98346.0,perl_trace.txt,Hybrid
0.9515999999999998,4.840000000000001,0.9536,3.3629999999999995,49206.0,perl_trace.txt,Hybrid
0.9505000000000001,4.950000000000001,0.9526999999999999,3.314,49386.0,perl_trace.txt,Hybrid
0.9642,3.5799999999999996,0.9658,3.1759999999999997,52270.0,perl_trace.txt,Hybrid
0.9631000000000001,3.69,0.9648,3.118,98350.0,perl_trace.txt,Hybrid
0.9629,3.71,0.9644999999999999,3.3269999999999995,49210.0,perl_trace.txt,Hybrid
0.9625,3.75,0.9641,3.3049999999999997,49390.0,perl_trace.txt,Hybrid
0.9194999999999999,8.05,0.9235000000000001,3.2369999999999997,52258.0,perl_trace.txt,Hybrid
0.9213000000000001,7.87,0.9254,3.0989999999999998,98338.0,perl_trace.txt,Hybrid
0.9128000000000001,8.72,0.9176,3.357,49198.0,perl_trace.txt,Hybrid
0.9164999999999999,8.349999999999998,0.9213000000000001,3.307,49378.0,perl_trace.txt,Hybrid
